source_rel	size_bytes	sha256	action
ModelsSV\players\battlebow\standard\01_body\body_11\battlebow_head.tex	65632	0bccf2ebf67bbfe5cf28793d1d888d057010c25c49f2892ae90c8212a53c77d0	unknown_meta_only
ModelsSV\players\battlebow\standard\01_body\body_12\battlebow.smc	841	c4aa5a1e74ffc74879389831efc7d567c4506467797edfa9a39953b346a7ba5b	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_12\battlebow_body.tex	524384	89d24938a363e5b84eef9e97fb989bf4edac60fcff20636b010d47aa7ca387e2	unknown_meta_only
ModelsSV\players\battlebow\standard\01_body\body_12\battlebow_head.tex	65632	0bccf2ebf67bbfe5cf28793d1d888d057010c25c49f2892ae90c8212a53c77d0	unknown_meta_only
ModelsSV\players\battlebow\standard\01_body\body_13\battlebow.smc	841	a5644a04ca3f38bd7b87cb1b8deb9c5d3044d463671a9713769c54bc83cc4b41	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_13\battlebow_body.tex	524384	07cc66a0e16ef7d5aa4114be2f8d0de8eddade0b4933fa04ad85390cc32515ae	unknown_meta_only
ModelsSV\players\battlebow\standard\01_body\body_14\battlebow.smc	841	3a3af67f0faa095cef037d8a0a8ca41c7c86276a33258095c65b3218f20d2d8a	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_14\battlebow_body.tex	524384	0cfb8637a97f88179d089cf832a2bd25793e1476cc72e6d4dc23695750cbcb76	unknown_meta_only
ModelsSV\players\battlebow\standard\01_body\body_15\battlebow.smc	841	5c8fa2ec18b46f65c1595abc32d3ebde54e2fea8a789598a5bb7b4f960d3844c	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_15\battlebow_body.tex	524384	9290d042c4937e1f3d85ea862b3280565c62b7780e66b606bb3e04b217cc4c77	unknown_meta_only
ModelsSV\players\battlebow\standard\01_body\body_16\battlebow.smc	841	de448afd306574cce95e9837c1b8d5d9713920a00bbb3ad22a212e5b552642ea	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_16\battlebow_body.tex	524384	f902ef0f865d11405577e4f07d0a2a00bdbb7096e3aa82183bc8b814f4e98801	unknown_meta_only
ModelsSV\players\battlebow\standard\01_body\body_17\battlebow.ba	8443	903d4b14ab574d390fca0ac4f0306301b7ac2a563c8454bf5e9788f433297527	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_17\battlebow.bmc	1701	96e67274c9ded96f730a50c03b3513717c7793b0a6fc5d1378020d9023b558c6	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_17\battlebow.bs	6304	79f229af47f80f5953ee96983fb73fa920c9b7208df07ac5daadb74820bb3fca	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_17\battlebow.smc	841	e92df3ee8b25f9bcb8f962ebfe8e64a7cd529f082139857d8964bec4ebd7c918	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_17\battlebow_body.tex	524384	c5e3effe58375938d31b3793287637ab56de1d7ef60bac53cbda9b7671cd233f	unknown_meta_only
ModelsSV\players\battlebow\standard\01_body\body_17\battlebow_head.tex	98400	1ff937e5300dc1d84def14085601982c7051bc8cca80c98a545c0a0f564b72a8	unknown_meta_only
ModelsSV\players\battlebow\standard\01_body\body_17\body.bm	175527	fbbb48706cc6f53470522f15383c1a7d2e7de59be9384ab90a3d4843bee6f236	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_17\body.shp	673	64d6dec4087d211468e06359658596da94e35171cc924492976a6cfb1b3d4089	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_17\body_lod.shp	987	677c68cdfc385952a2b90e60678a1b332947e9a763091bf873b70cca4794b4da	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_17\vssver2.scc	558	761e6f32c22967ec0d3d5b5d63d4002728723ec276153e2832570219b1d4ed17	copied_text
ModelsSV\players\battlebow\standard\01_body\body_18\battlebow.ba	12125	dbc3a28a606b30b9f5dbc9fb97da1653613f891d5ddce8250bfcb6dbe4576779	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_18\battlebow.bmc	1701	c380d408bb222787c6afc7614ae658827bcda291a658d676b81ebde40434e620	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_18\battlebow.bs	8892	8a37334b1aabfbf0b367b968b5f6e0018930a8f0fe2c52d27f689316a540b2d6	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_18\battlebow.smc	841	e9fc01e0602c015714ec02802a0f36ff58c336a5c45e287cc82d3fdcdf17ca82	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_18\battlebow_body.tex	524384	12ab74ba780a3773eb4730502532ad66d500120a87b14645ca6e70de40bf2f26	unknown_meta_only
ModelsSV\players\battlebow\standard\01_body\body_18\battlebow_head.tex	131168	4b50a8642eacf49a668e12c76ae035011b46599fa667c70a1c203118f085ade6	unknown_meta_only
ModelsSV\players\battlebow\standard\01_body\body_18\body.bm	134871	5b3045a2d675ba273961fa75f7df16404d77d4fde6b4e07095c8c5da1da9176c	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_18\body.shp	663	b5bfb01215f32f854a9130e91cba5b6d49647a61c1f48aee28e6e8ee5e0864f9	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_18\body_lod.shp	979	3f52568be67e6d2e9d8076aa7f5b86508a133b075543ca2aa025d021180489b9	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_18\hair.bm	5392	41ba0fa4b7169de52d8682ec43d8fd9494c7ac179f62343f0d3dacb8f3ba52c4	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_18\hair.shp	369	c7424747f18d2fe7c461f85a8a37be5d818a91655b3a6fb397d8c49741ffc633	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_18\hair_ponyt.bm	3808	c650b2a150a9d126f165950dd14fc3ecac3a920a15b127e92c7c7e29f8daace1	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_18\hair_ponyt.shp	369	c7424747f18d2fe7c461f85a8a37be5d818a91655b3a6fb397d8c49741ffc633	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_19\battlebow.ba	14279	ad1cd0f8defbefba5f4b7598b4a1533da45501590cd76c0a9e037ba4970f2c0f	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_19\battlebow.bmc	1701	d36b48c33452ef2b2bd9db1b39aea0e80b3ba06267656ced96816cf702e6ecf7	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_19\battlebow.bs	10416	4772c68a65a513fc04502ae19a481eca24cfb72a1a8d112a3a2ed78a8aa8f54b	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_19\battlebow.smc	841	3711748db981bd472a198e89c89dcf128676a3880c4143925e060cfe734e694c	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_19\battlebow_body.tex	524384	17de07a01f004ecc0449bdba71945a9784f7ecac21c17f6cb0deaa16b4974f4f	unknown_meta_only
ModelsSV\players\battlebow\standard\01_body\body_19\battlebow_head.tex	131168	7b93adb767419a72379a2699807b3b15554d67d4c0900536e4e69468b2d64c56	unknown_meta_only
ModelsSV\players\battlebow\standard\01_body\body_19\body.bm	151114	46c5a6ab3e9c81eb8cd773711b1ae1fb57c6af34059e14f81c7e580ca67b5a14	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_19\body.shp	673	64d6dec4087d211468e06359658596da94e35171cc924492976a6cfb1b3d4089	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_19\body_lod.shp	979	d9af39c397abc4d20563ef357cd9daaeb4c1867ccfe4a6c0e89691fb2d6f038c	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_20\battlebow.smc	841	34ed74f639c8917ea7cffb0c4de88c73450acc2f48ae604ae2b18e72c6f0b826	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_20\battlebow_body.tex	393312	5a4246b796d076bb895474dcf508a68540d825ebc905bf01f449fa923ee1b504	unknown_meta_only
ModelsSV\players\battlebow\standard\01_body\body_21\battlebow.smc	841	2693163dffe02b5d0bed77e2caed8210abbe8c8ab041ecc5bde9133f6cc52676	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_21\battlebow_body.tex	393312	5497a7280149258663bcf221ee592958e71b66e6fdad1d45567a04661b04ace4	unknown_meta_only
ModelsSV\players\battlebow\standard\01_body\body_22\battlebow.ba	14279	0de6841b5b95e24c3d13285acce303c5a802e19a90fc1dd87f8fb8caae4cb399	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_22\battlebow.bmc	1701	44cf05d508c9f8729298467cc055cd690300ea22efbf81c7385b26258eea0410	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_22\battlebow.bs	10416	fc14d4ad70eface24ec3610ec5857f00e987d756b622e7aed70a57a03a84fe0a	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_22\battlebow.smc	841	3b8aaf1b7e6fc2a32db545efe9f6244d09958b78c84c53c5173f5b60a7a301d3	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_22\battlebow_body.tex	524384	fbaba65fb0dae4f05edf968e5245491a5729848e3dd931cb2d74cae6022d416a	unknown_meta_only
ModelsSV\players\battlebow\standard\01_body\body_22\battlebow_head.tex	131168	ae03a5d3452a2302396e316340aad1b6ed605947ecfa4fdbf5c5b9c89cd70297	unknown_meta_only
ModelsSV\players\battlebow\standard\01_body\body_22\body.bm	190052	223cbff6fd7272c584befee3fabe5be3c64a17900b6be426aafa6479d90f4dd5	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_22\body.shp	673	64d6dec4087d211468e06359658596da94e35171cc924492976a6cfb1b3d4089	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_22\body_lod.shp	979	d9af39c397abc4d20563ef357cd9daaeb4c1867ccfe4a6c0e89691fb2d6f038c	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_23\battlebow.bmc	1701	5b58f982fa887707f1c903a0d452dfb8e4432e2ccb90d9327cc0f68e9e14f2f8	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_23\battlebow.smc	841	0e4fc53e6f48e4ff7591295f2017f681f40c9669b2b6ea2b98e343b30317396f	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_23\battlebow_body.tex	393312	7fe351cf31509bcb9a359df70079ae1d3911138114f7f29c57e3e5f65189c63d	unknown_meta_only
ModelsSV\players\battlebow\standard\01_body\body_23\battlebow_head.tex	131168	e0356159ff1e6abe96f6b5ea8f2a272cb49e4bf6fbdb03cc2f8b6909914fe1b9	unknown_meta_only
ModelsSV\players\battlebow\standard\01_body\body_23\body.ba	14269	73bd12892ff23ff0c9bccc0ea3788241cfb7e902903bd39da01f66a9a12783e7	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_23\body.bm	159781	564f7d35dcb6e7c74d76e80b003ec61b793368d0f3164b1f07e2d728ae9e8ad9	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_23\body.bs	10411	56669027d526facaca3f859d43eadf96ab9da0d65e4ac15f7c0dbb27cf776424	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_24\battlebow.smc	836	a18d8c7b337caa5cfa8c6c144e9359dc7792aefbfed71d874323154fa9c43498	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_24\battlebow_body.tex	786528	effe67e5e933f461defa4c899c7cdcf8da22ba069a0bb1793ce7db4f490b076e	unknown_meta_only
ModelsSV\players\battlebow\standard\01_body\body_24\battlebow_head.tex	131168	67568939a855656c61c1df9ddeaac7becd455c1afd078364ad3faa873ba977aa	unknown_meta_only
ModelsSV\players\battlebow\standard\01_body\body_24\body.ba	14269	907650a40c61256d747894e4ae680c72f6e3fb3a7b8123828f2d6d0b8da891a6	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_24\body.bm	231598	03f1e443dd77390874ea3fb3bd949af5c0d1a529150615ce4393ea1ca8d88b97	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_24\body.bmc	1691	2476c62c1beba7578f79ce6535d31987f5afad91114c9fc5c00c2afc056df0e1	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_24\body.bs	10411	bacde8c36baba6c909032036150ddd3a1edf0ab09748064081c8b53d497964b0	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_24\body.shp	1007	17c905927cbe1cbe84ec114db41ae8fbc5b7df3e73772c85aaf4c15599c3dac0	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_24\body_lod.ba	14277	c34d4dd64c138f5b7c22003b0fda0a2803e5ff5377275fbe8ef248159bc772a6	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_24\body_lod.bm	93174	4dbcbabb23ed575cfd9e1a46d83f4443d5e3c65bcf066edddb449d01777282c6	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_24\body_lod.bmc	1803	e19ff00b494fd415b9a05cc1a186e3080e601b32c90df2ad8fdd6a0424a5e5d7	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_24\body_lod.bs	10415	6e6ee9f0eda72cec0a667fe2b3af59e3367e6d6c924a4fd89b33f7db52990dd6	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_24\body_lod.shp	927	a918d8ab56198abf9501e6ed53d1f050fc127a0641a8e96c52eff5a5e8484b33	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_25\battlebow.smc	836	e7fee52e5f5d52409f4791c7a32996d854b24c165e97d58e909fe37e03a5dffb	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_25\battlebow_body.tex	786528	93ed3afc3a9b895bb577612cdb64f6cb5fd9e9a585251952069ad805aa777ecb	unknown_meta_only
ModelsSV\players\battlebow\standard\01_body\body_25\battlebow_head.tex	131168	6785d0e6b57b3725919d951960167b342057dc1c23b82a1ee0e62134dce4aaf0	unknown_meta_only
ModelsSV\players\battlebow\standard\01_body\body_25\body.ba	14269	bc5e2fc4375bff9d3bdc2cc495caded9b5f471a552c4dd15a097cc9412c797fe	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_25\body.bm	158749	39473f8167f66728d14cfb28a5e8ae1ac9f69c87f50bb59fc31f3d826cab63ab	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_25\body.bmc	1691	7d5f7919016a078ae63c2210a947e0bbbea07347009c57dd6ae623aa801d1e28	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_25\body.bs	10411	5a0880674b240b7243f55287de115f8721f302f3690ac6641e701ca6869b6c1f	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_25\body.shp	987	fa07a7b4f321695f57b0684bfeb0b3af30f6b4b6acb07fd205ca9bcf427eccc1	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_25\body_lod.ba	14277	43c6c23b52ecaf4a3f4ade92ccd4d6b0e61accb2f98f51ee28e16da12ce4fe11	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_25\body_lod.bm	56217	6df300c3356e3a01c9e8bc809b07acdccf8e4b6bb5fe5ed4ad178cff80eeda35	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_25\body_lod.bs	10415	a72fbc1f8e02faed2f86a221cc547d033e14e78ca2a9b465c32e28c581b04577	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_25\body_lod.shp	777	532b5faeff973028df18d1af6e13a28b94a2d775808e4b582caed4dcef5caf4c	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_27\Battlebow_Head.tex	131168	5af5fb2c3b9a5ea8998cf6d6caea3f163e5cec33989324b095e691dd5bd81980	unknown_meta_only
ModelsSV\players\battlebow\standard\01_body\body_27\Body.ba	14316	869e8646279cd3f8c23181830abbead96f003e2367baf00a7701b112928599ce	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_27\Body.bm	396336	af7a8b346e53697118549776046e00d7173446e2b5b2218e3415b35061cb0991	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_27\body.bmc	1671	debd8c3a293271737b34f1e4a816f2c9cc0607d7716d5d31890adbb18b17669e	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_27\Body.bs	10458	8730b2ec88660b59219417b096af268d9e8657f4f715bfa9bc186b6f6aa2840c	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_27\Body.shp	986	49e44a3f20e6f65a4b9f03dbff59ddcf2bc31c36d96159570fce88447ef84ea2	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_27\Body.SMC	816	c68cc1ff69f13697c0d320357800afe7ccdf72c1b9265d7ee28265ae66baaa8b	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_27\Body.tex	786528	429b473ddde5ae53adbc1c6f0a9d44aefaf05c62cc34fea9533450f0ae8726b5	unknown_meta_only
ModelsSV\players\battlebow\standard\01_body\body_27\Body_LOD.ba	14324	01b920acc517548ef526d492aeb4df316b789c692ebe785efe88d69583adccdc	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_27\Body_LOD.bm	198267	9808ac7426e3194624f4b8bbb7b720a1fa3faa8caf148877f6ff03cea90c49d6	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_27\Body_LOD.bs	10462	4caa4f3195fb2ab76725dfe81deb18d4fc6c0f4b90c863801470cdd402fabd8d	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_27\Body_LOD.shp	796	4787118ac4c53c34d4e875e228c99f5e64643c60812e4d536497d28eef613bad	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_27\Body_LOD.SMC	831	f5b2fb7090213ac17925848a97057d139f4ec20c9232b3b3a4056f0ec4b1c8f3	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_28\battlebow_head.tex	131168	5af5fb2c3b9a5ea8998cf6d6caea3f163e5cec33989324b095e691dd5bd81980	unknown_meta_only
ModelsSV\players\battlebow\standard\01_body\body_28\body.ba	14316	1564f83c032fc1548f91fae10322501e67481138ec75a2149036bbede314d38a	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_28\body.bm	348498	d9c5a81e09d64c228f400de8f46f351798c52263c060a73a34efaa95ba95a449	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_28\body.bmc	1671	b9c6358bb833bdb58a24482f8bf921ae2e1c8b68999cfaf90053e3a4ee119885	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_28\body.bs	10458	6fcbf911555ef737f8bac3fe6ab7c57a7987b6dd34c066c406f937a24f3cbaa6	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_28\body.shp	980	2b20e1c797695454f43145d136ee56d81f48d80dcd1ce493c0b531b1ca34ac63	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_28\body.smc	816	c4a2269e69350d7711e9a2f613f498268ee22f7713e7a8d32b19faedd5246290	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_28\body.tex	786528	2a74c6b9bde56182be697ad2d1b4c49d520942f2e3a327ba97722c0d26672a54	unknown_meta_only
ModelsSV\players\battlebow\standard\01_body\body_28\body_lod.ba	14324	45f8d1d99aec7025a4775d14ea9dbd5242a9281ae9f06b1211e26ef5bfd83155	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_28\body_lod.bm	174348	c5297ef3520645a327053d121d1e387057a0b499cf3111941d432db8a52b41d0	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_28\body_lod.bs	10462	9212378d4568570a4ecffef1fe3feff8414776461913c4d9edabd73ffe6cb67e	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_28\body_lod.shp	790	d8e7d6821f04322b27689a0027305350003809acc43c0d8a9d14221c7f5e4e8a	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_28\body_lod.smc	831	04195853ea73ce6f507d73b695ff7210a28df56feba94ad896fe18270e40b152	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_29\battlebow_body.tex	786528	854cd8721d0effd43ce3e81978bfea5a90061a18d29ef40dc0025b544b21fc6b	unknown_meta_only
ModelsSV\players\battlebow\standard\01_body\body_29\battlebow_head.tex	131168	67568939a855656c61c1df9ddeaac7becd455c1afd078364ad3faa873ba977aa	unknown_meta_only
ModelsSV\players\battlebow\standard\01_body\body_29\body.smc	836	d099ca297d705a217e2f89d415916349554ef34a5f31c26ec8e557bf61c8fbd7	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_30\battlebow_body.tex	786528	4f62442ebb2adf1d24b40c28e204b06f73c3b040e688a18b2d5ec9e758f021ae	unknown_meta_only
ModelsSV\players\battlebow\standard\01_body\body_30\battlebow_head.tex	131168	67568939a855656c61c1df9ddeaac7becd455c1afd078364ad3faa873ba977aa	unknown_meta_only
ModelsSV\players\battlebow\standard\01_body\body_30\body.smc	836	bdb36f798832f645e23d7869198ce19f1502ec877fd7e5021ebc2f4d5577c51f	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_31\battlebow.ba	14279	0de6841b5b95e24c3d13285acce303c5a802e19a90fc1dd87f8fb8caae4cb399	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_31\battlebow.bmc	1701	44cf05d508c9f8729298467cc055cd690300ea22efbf81c7385b26258eea0410	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_31\battlebow.bs	10416	fc14d4ad70eface24ec3610ec5857f00e987d756b622e7aed70a57a03a84fe0a	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_31\battlebow.smc	841	178b4dc8ace21753a015c754624f3957b79c1708fd7a141b5fcbecd6f91f331c	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_31\battlebow_body.tex	524384	17675fa3907bec6244cc903d4b3d8f5007337f2a52c614de730390bbe810921d	unknown_meta_only
ModelsSV\players\battlebow\standard\01_body\body_31\battlebow_head.tex	131168	4eaeee124001b5a6fab337518d47c5a7918326d4c3d4a4b464f1f7f9be8dd4e5	unknown_meta_only
ModelsSV\players\battlebow\standard\01_body\body_31\body.bm	190052	223cbff6fd7272c584befee3fabe5be3c64a17900b6be426aafa6479d90f4dd5	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_31\body.shp	673	64d6dec4087d211468e06359658596da94e35171cc924492976a6cfb1b3d4089	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_31\body_lod.shp	979	d9af39c397abc4d20563ef357cd9daaeb4c1867ccfe4a6c0e89691fb2d6f038c	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_32\battlebow_head.tex	131168	5af5fb2c3b9a5ea8998cf6d6caea3f163e5cec33989324b095e691dd5bd81980	unknown_meta_only
ModelsSV\players\battlebow\standard\01_body\body_32\body.ba	16074	673fb381ac17030946b6860e7296ef9b156080f2a42d5a56306faacacc75abc8	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_32\body.bm	207414	f764b8b1d0c97aa006e161f8d57da02a7b6c951a76cd3b6486a75afe4c5cd010	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_32\body.bmc	1671	c719772b5e5fca86db9999fe1e12be4719448d4bf5a923cc53d9e7e866695725	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_32\body.bs	11773	4c9c3e69b136332a8b8b493aad1dcfcba631c738d7e5698d9b8a9e10d436c5ad	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_32\body.shp	964	ae32d4452b6dff797feacddcd3f4693996db2dc61d78af78baaf9279c5e70870	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_32\body.smc	816	cf623196f87727137add5d8e6509de9043332b8c8f74341bfbae6dc4936ad01a	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_32\body.tex	1048672	6af2a0535ea8dc030573a5e0a37bd15fb603b242886059891af2d138afec5143	unknown_meta_only
ModelsSV\players\battlebow\standard\01_body\body_32\body_lod.ba	14324	2193c58a201ca932ea4d4f42eab8ca3266a159d849272bef95f9744607ce2a38	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_32\body_lod.bm	97253	640971a48f1a38584e493b3dcb3b799030bd5b20c4c282e99c27044c04352197	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_32\body_lod.bs	10462	0bee3b472512e6136ddf8524a79db6aad9ca48d3238a5b4ffd1aeda942835601	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_32\body_lod.shp	774	64fb5f9e3f5bb05ff50997adba7b7869ffbd9e41892d40defec40d708af53e0c	asset_meta_only
ModelsSV\players\battlebow\standard\01_body\body_32\body_lod.smc	831	1c4104526d83905df14c7dcdb164dc7722f0a5fde2d8ef2c96a80c8faf1a5cde	asset_meta_only
